id,manuscript_id,work_id,chapter,section,subsection,extract,page,settlement,repository,shelfmark,locus,provenance,dating,refs,rawtext,notes
1709,1709,27,Scientific Treatises,De Natura Rerum,,,141,LONGLEAT,Library of the Marquis of Bath,s.n,,,s. xiii,"Vienna, SB CL (1905), Abhandlung 5, 44.","p. 141 [=DNR]: LONGLEAT, Library of the Marquis of Bath, s.n. s. xiii. Vienna, SB CL (1905), Abhandlung 5, 44.",
1710,1710,27,Scientific Treatises,De Natura Rerum,,,141,LUCCA,Biblioteca capitolare,490,fols. 310-331,Lucca,s. viii-ix,"E. A. Lowe, Codd. lat. antiquiores III, No. 303e.","p. 141 [=DNR]: LUCCA, Biblioteca capitolare, 490, fols. 310-331. s. viii-ix, Lucca. E. A. Lowe, Codd. lat. antiquiores III, No. 303e.",
1711,1711,27,Scientific Treatises,De Natura Rerum,,,141,LYON,Bibliothèque du palais des arts,45,fols. 149-156,Adamoli,s. xiv et xvi,"CG XXXI (1898), 18.","p. 141 [=DNR]: LYON, Bibliothèque du palais des arts, 45, fols. 149-156. s. xiv et xvi, Adamoli. CG XXXI (1898), 18.",
1712,1712,27,Scientific Treatises,De Natura Rerum,,,141,MADRID,Biblioteca nacional,19 (A 16),fols. 103 sqq,Monte Cassino,s. xii1,"Monumenta Germaniae Historica: Poetae IV, 667-68; K. Neff, Die Gedichte des Paulus Diaconus, xviii; Palaeographia Iberica, xxviii.","p. 141 [=DNR]: MADRID, Biblioteca nacional, 19 (A 16), fols. 103 sqq. s. xii1, Monte Cassino. Monumenta Germaniae Historica: Poetae IV, 667-68; K. Neff, Die Gedichte des Paulus Diaconus, xviii; Palaeographia Iberica, xxviii.",
1713,1713,27,Scientific Treatises,De Natura Rerum,,,141,MELK,Stiftsbibliothek,G 32,pp. 1-16,Auxerre,s. ix,"C. W. Jones, Bedae pseudepigrapha, 123.","p. 141 [=DNR]: MELK, Stiftsbibliothek, G 32, pp. 1-16. s. ix, Auxerre. C. W. Jones, Bedae pseudepigrapha, 123.",
1714,1714,27,Scientific Treatises,De Natura Rerum,,,141,MILAN,Biblioteca Ambrosiana,D 48 Inf,,,A.D. 1018,,"p. 141 [=DNR]: MILAN, Biblioteca Ambrosiana, D 48 Inf. A.D. 1018.",
1715,1715,27,Scientific Treatises,De Natura Rerum,,,141,MUNICH,Bayerische Staatsbibliothek,175,,,s. xv,"Cat. Clm I, 1, 39.","p. 141 [=DNR]: MUNICH, Bayerische Staatsbibliothek, 175. s. xv. Cat. Clm I, 1, 39.",
1716,1716,27,Scientific Treatises,De Natura Rerum,,,141,MUNICH,Bayerische Staatsbibliothek,210,,Salzburg,A.D. 818,,"p. 141 [=DNR]: MUNICH, Bayerische Staatsbibliothek, 210. A.D. 818, Salzburg.",
1717,1717,27,Scientific Treatises,De Natura Rerum,,,141,MUNICH,Bayerische Staatsbibliothek,4423,fols. 157v-158,,s. xv,"E. Zinner, Verzeichniss der astronom. HSS des deutschen Kulturgebietes, 48.","p. 141 [=DNR]: MUNICH, Bayerische Staatsbibliothek, 4423, fols. 157v-158. s. xv. E. Zinner, Verzeichniss der astronom. HSS des deutschen Kulturgebietes, 48.",
1718,1718,27,Scientific Treatises,De Natura Rerum,,,142,MUNICH,Bayerische Staatsbibliothek,4355,,,s. xiv-xv,"Cat. Clm I, 2, 178.","p. 142 [=DNR]: MUNICH, Bayerische Staatsbibliothek, 4355. s. xiv-xv. Cat. Clm I, 2, 178.",
1719,1719,27,Scientific Treatises,De Natura Rerum,,,142,MUNICH,Bayerische Staatsbibliothek,17145,,Scheftlarn,s. xii,"Ibid. II, 3, 83.","p. 142 [=DNR]: MUNICH, Bayerische Staatsbibliothek, 17145. s. xii, Scheftlarn. Ibid. II, 3, 83.",
1720,1720,27,Scientific Treatises,De Natura Rerum,,,142,MUNICH,Bayerische Staatsbibliothek,21557,,Weihenstephan,s. xi,"Ibid. II, 4, 6.","p. 142 [=DNR]: MUNICH, Bayerische Staatsbibliothek, 21557. s. xi, Weihenstephan. Ibid. II, 4, 6.",
1721,1498,27,Scientific Treatises,De Natura Rerum,,,142,ORLÉANS,Bibliothèque publique,31,,,s. ix-x,,"p. 142 [=DNR]: ORLÉANS, Bibliothèque publique, 31. s. ix-x.",
1722,1499,27,Scientific Treatises,De Natura Rerum,,,142,OXFORD,Bodleian Library,Auct. F 3 14,,Malmesbury,s. xii in.,"Ker, 71.","p. 142 [=DNR]: OXFORD, Bodleian Library, Auct. F 3 14. s. xii in., Malmesbury. Ker, 71.",
1723,1723,27,Scientific Treatises,De Natura Rerum,,,142,OXFORD,Bodleian Library,Digby 63,fols. 33v-34v,Winchester,s. ix,"Ker, 112.","p. 142 [=DNR]: OXFORD, Bodleian Library, Digby 63, fols. 33v-34v. s. ix, Winchester. Ker, 112.",
1724,1724,27,Scientific Treatises,De Natura Rerum,,,142,OXFORD,Bodleian Library,e Museo 223,,"St Augustine’s, Canterbury",s. xiii,"Ker, 29.","p. 142 [=DNR]: OXFORD, Bodleian Library, e Museo 223. s. xiii, St Augustine’s, Canterbury. Ker, 29.",
1725,1725,27,Scientific Treatises,De Natura Rerum,,,142,OXFORD,Lincoln College,96,,,s. xii,"Coxe I, 46.","p. 142 [=DNR]: OXFORD, Lincoln College, 96. s. xii. Coxe I, 46.",
1726,1726,27,Scientific Treatises,De Natura Rerum,,,142,OXFORD,Magdalen College,183,,,s. xv,,"p. 142 [=DNR]: OXFORD, Magdalen College, 183. s. xv.",
1727,1727,27,Scientific Treatises,De Natura Rerum,,,142,OXFORD,St John’s College,17,,Thorney,A.D. 1109-10,"Ker, 105.","p. 142 [=DNR]: OXFORD, St John’s College, 17. A.D. 1109-10, Thorney. Ker, 105.",
1728,1728,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque Mazarine,175,fol. 160v,St Victor,s. xii et xiii,"A. Molinier, Cat. des MSS de la Bibliothèque Mazarine I, 61. Excerpt only.","p. 142 [=DNR]: PARIS, Bibliothèque Mazarine, 175, fol. 160v. s. xii et xiii, St Victor. A. Molinier, Cat. des MSS de la Bibliothèque Mazarine I, 61. Excerpt only.",
1729,1729,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 446,,,s. xiv,"Paris, Cat. III, 3, 36.","p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 446. s. xiv. Paris, Cat. III, 3, 36.",
1730,1730,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 1956,,,s. xii ex,"Ibid., 218.","p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 1956. s. xii ex. Ibid., 218.",
1731,1731,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 2340,,,s. xi,"Ibid., 266.","p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 2340. s. xi. Ibid., 266.",
1732,1732,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 4860,,"St Stephen’s, Mainz",s. x,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 4860. s. x, St Stephen’s, Mainz.",
1733,1504,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 5239,,Limoges,s. x,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 5239. s. x, Limoges.",
1734,1505,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 5543,,Fleury,s. ix ex.,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 5543. s. ix ex., Fleury.",
1735,1735,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 7299A,,,s. xii,"Paris, Cat. III, 4, 338.","p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 7299A. s. xii. Paris, Cat. III, 4, 338.",
1736,1736,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 7361,,,s. xi,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 7361. s. xi.",
1737,1737,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 7400B,,,s. ix ex.,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 7400B. s. ix ex.",
1738,1279,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 7418,,,s. xiv,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 7418. s. xiv.",
1739,1551,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 7581,,,s. ix et x,"Paris, Cat. III, 4, 410; L. Delisle, Le cabinet des MSS I, 512.","p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 7581. s. ix et x. Paris, Cat. III, 4, 410; L. Delisle, Le cabinet des MSS I, 512.",
1740,1740,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 11130,,,s. xii,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 11130. s. xii.",
1741,1506,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 13013,,St Germain; Corbie,s. ix,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 13013. s. ix, St Germain; Corbie.",
1742,1742,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 14088,,St Germain,s. ix,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 14088. s. ix, St Germain.",
1743,1743,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 15685,,Sorbonne,s. ix,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 15685. s. ix, Sorbonne.",
1744,1507,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,lat. 16361,,Sorbonne,s. xii,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, lat. 16361. s. xii, Sorbonne.",
1745,1745,27,Scientific Treatises,De Natura Rerum,,,142,PARIS,Bibliothèque nationale,Nouv. acq. 1612 (Libri 87),,Tours,s. ix,,"p. 142 [=DNR]: PARIS, Bibliothèque nationale, Nouv. acq. 1612 (Libri 87). s. ix, Tours.",
1746,1508,27,Scientific Treatises,De Natura Rerum,,,143,PARIS,Bibliothèque nationale,Nouv. acq. 1615 (Libri 90),,Fleury (Auxerre?),s. ix,,"p. 143 [=DNR]: PARIS, Bibliothèque nationale, Nouv. acq. 1615 (Libri 90). s. ix, Fleury (Auxerre?).",
1747,1747,27,Scientific Treatises,De Natura Rerum,,,143,PARIS,Bibliothèque nationale,Nouv. acq. 1632 (Libri 41),,Fleury?,s. ix,,"p. 143 [=DNR]: PARIS, Bibliothèque nationale, Nouv. acq. 1632 (Libri 41). s. ix, Fleury?.",
1748,1748,27,Scientific Treatises,De Natura Rerum,,,143,POMMERSFELDEN,Schlossbibliothek,53,,,s. xii,"E. Zinner, op. cit., 48.","p. 143 [=DNR]: POMMERSFELDEN, Schlossbibliothek, 53. s. xii. E. Zinner, op. cit., 48.",
1749,1749,27,Scientific Treatises,De Natura Rerum,,,143,ROUEN,Bibliothèque publique,26,,Jumièges,s. ix,,"p. 143 [=DNR]: ROUEN, Bibliothèque publique, 26. s. ix, Jumièges.",
1750,1289,27,Scientific Treatises,De Natura Rerum,,,143,ROUEN,Bibliothèque publique,1177,fols. 282v-288v,Jumièges,s. xii,"CG I (1886), 296. The earlier part of this MS contains HE.","p. 143 [=DNR]: ROUEN, Bibliothèque publique, 1177, fols. 282v-288v. s. xii, Jumièges. CG I (1886), 296. The earlier part of this MS contains HE.",
1751,1751,27,Scientific Treatises,De Natura Rerum,,,143,ST GALL,Stiftsbibliothek,248,,St Gall,s. ix,,"p. 143 [=DNR]: ST GALL, Stiftsbibliothek, 248. s. ix, St Gall.",
1752,1752,27,Scientific Treatises,De Natura Rerum,,,143,ST GALL,Stiftsbibliothek,250,,St Gall,s. ix ex.,,"p. 143 [=DNR]: ST GALL, Stiftsbibliothek, 250. s. ix ex., St Gall.",
1753,1753,27,Scientific Treatises,De Natura Rerum,,,143,ST GALL,Stiftsbibliothek,251,,St Gall,Before 820,,"p. 143 [=DNR]: ST GALL, Stiftsbibliothek, 251. Before 820, St Gall.",
1754,1754,27,Scientific Treatises,De Natura Rerum,,,143,ST GALL,Stiftsbibliothek,299,,St Gall,s. ix2,"SMAH II, 94.","p. 143 [=DNR]: ST GALL, Stiftsbibliothek, 299. s. ix2, St Gall. SMAH II, 94.",
1755,1755,27,Scientific Treatises,De Natura Rerum,,,143,ST GALL,Stiftsbibliothek,397,,St Gall,s. ix2,,"p. 143 [=DNR]: ST GALL, Stiftsbibliothek, 397. s. ix2, St Gall.",
1756,1603,27,Scientific Treatises,De Natura Rerum,,,143,ST GALL,Stiftsbibliothek,878,pp. 242-276,Chur,s. ix ex.,"Scherrer, 307; SMAH, Chur, 93-94.","p. 143 [=DNR]: ST GALL, Stiftsbibliothek, 878, pp. 242-276. s. ix ex., Chur. Scherrer, 307; SMAH, Chur, 93-94.",
1757,1757,27,Scientific Treatises,De Natura Rerum,,,143,SAN MARINO,H. E. Huntington library,HM 1345,fols. 40-46v,English,s. xiv med.,"De Ricci I, 107.","p. 143 [=DNR]: SAN MARINO, H. E. Huntington library, HM 1345, fols. 40-46v. s. xiv med., English. De Ricci I, 107.",
1758,1758,27,Scientific Treatises,De Natura Rerum,,,143,SCHAFFHAUSEN,Stadtbibliothek,61,,,s. x,,"p. 143 [=DNR]: SCHAFFHAUSEN, Stadtbibliothek, 61. s. x.",
1759,1759,27,Scientific Treatises,De Natura Rerum,,,143,,STONYHURST COLLEGE,MS 29,,,s. xii et xiii,"J. Stevenson, Second report of the R. Commission on historical MSS, Appendix, 145.","p. 143 [=DNR]: , STONYHURST COLLEGE, MS 29. s. xii et xiii. J. Stevenson, Second report of the R. Commission on historical MSS, Appendix, 145.",
1760,1509,27,Scientific Treatises,De Natura Rerum,,,143,STRASBOURG,Bibliothèque publique,326,fols. 1-10,,s. x,"CG XLVII (1923), 139.","p. 143 [=DNR]: STRASBOURG, Bibliothèque publique, 326, fols. 1-10. s. x. CG XLVII (1923), 139.",
1761,1510,27,Scientific Treatises,De Natura Rerum,,,143,STUTTGART,Landesbibliothek,Theol. Q 172,,Chomberg,s. xii,,"p. 143 [=DNR]: STUTTGART, Landesbibliothek, Theol. Q 172. s. xii, Chomberg.",
1762,671,27,Scientific Treatises,De Natura Rerum,,,143,UTRECHT,Universiteitsbibliotheek,73,fols. 95-109,Carthusians near Utrecht,A.D. 1462,,"p. 143 [=DNR]: UTRECHT, Universiteitsbibliotheek, 73, fols. 95-109. A.D. 1462, Carthusians near Utrecht.",
1763,1763,27,Scientific Treatises,De Natura Rerum,,,143,VALENCIA,Biblioteca universitaria,46,,,s. xv,"G. Mazzatinti, La biblioteca dei re d’Aragona in Napoli, 141; M. Gutiérrez del Caño, Cat. de los MSS existentes en la biblioteca univers. de Valencia, No. 1759.","p. 143 [=DNR]: VALENCIA, Biblioteca universitaria, 46. s. xv. G. Mazzatinti, La biblioteca dei re d’Aragona in Napoli, 141; M. Gutiérrez del Caño, Cat. de los MSS existentes en la biblioteca univers. de Valencia, No. 1759.",
1764,1511,27,Scientific Treatises,De Natura Rerum,,,143,VALENCIENNES,Bibliothèque publique,174,,St Amand,s. ix,,"p. 143 [=DNR]: VALENCIENNES, Bibliothèque publique, 174. s. ix, St Amand.",
1765,1512,27,Scientific Treatises,De Natura Rerum,,,143,VALENCIENNES,Bibliothèque publique,343,,St Amand,s. ix,,"p. 143 [=DNR]: VALENCIENNES, Bibliothèque publique, 343. s. ix, St Amand.",
1766,1766,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Barber. 477,,,s. xi,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Barber. 477. s. xi.",
1767,1767,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Ottobon. 6,,,s. xii,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Ottobon. 6. s. xii.",
1768,1768,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Pal. 317,,,s. xiv,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Pal. 317. s. xiv.",
1769,1513,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Pal. 1449,,Mainz,s. ix,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Pal. 1449. s. ix, Mainz.",
1770,1514,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Regin. 123,,Ripoll,A.D. 1056,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Regin. 123. A.D. 1056, Ripoll.",
1771,1771,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Regin. 309,,St Denis,s. x,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Regin. 309. s. x, St Denis.",
1772,1847,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Regin. 755,,Auxerre?,s. x,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Regin. 755. s. x, Auxerre?.",
1773,1773,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Regin. 1038,,,s. x,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Regin. 1038. s. x.",
1774,1515,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Regin. 1260,,Fleury,s. ix,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Regin. 1260. s. ix, Fleury.",
1775,1775,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Regin. 1405,,,s. xi,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Regin. 1405. s. xi.",
1776,1776,27,Scientific Treatises,De Natura Rerum,,,143,VATICAN CITY,Biblioteca Apostolica Vaticana,Rossi 247,,,s. xi/xii,,"p. 143 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Rossi 247. s. xi/xii.",
1777,1516,27,Scientific Treatises,De Natura Rerum,,,144,VATICAN CITY,Biblioteca Apostolica Vaticana,Vat. 642,,,s. xi,,"p. 144 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 642. s. xi.",
1778,1778,27,Scientific Treatises,De Natura Rerum,,,144,VATICAN CITY,Biblioteca Apostolica Vaticana,Vat. 643,,Melk?,s. xii,,"p. 144 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 643. s. xii, Melk?.",
1779,1779,27,Scientific Treatises,De Natura Rerum,,,144,VATICAN CITY,Biblioteca Apostolica Vaticana,Vat. 644,,St Gall,s. x,,"p. 144 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 644. s. x, St Gall.",
1780,1780,27,Scientific Treatises,De Natura Rerum,,,144,VATICAN CITY,Biblioteca Apostolica Vaticana,Vat. 645,,,s. ix,,"p. 144 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 645. s. ix.",
1781,1781,27,Scientific Treatises,De Natura Rerum,,,144,VATICAN CITY,Biblioteca Apostolica Vaticana,Vat. 1053,,,s. xiii,"A. Pelzer, Codd. vat. lat. II, 595. Excerpt only.","p. 144 [=DNR]: VATICAN CITY, Biblioteca Apostolica Vaticana, Vat. 1053. s. xiii. A. Pelzer, Codd. vat. lat. II, 595. Excerpt only.",
1782,1782,27,Scientific Treatises,De Natura Rerum,,,144,VIENNA,Nationalbibliothek,387,fols. 130v-156v,Salzburg,s. ix,"F. Saxl, Verzeichniss astrologischer . . . HSS des lateinischen Mittelalters II, 145-52.","p. 144 [=DNR]: VIENNA, Nationalbibliothek, 387, fols. 130v-156v. s. ix, Salzburg. F. Saxl, Verzeichniss astrologischer . . . HSS des lateinischen Mittelalters II, 145-52.",
1783,1783,27,Scientific Treatises,De Natura Rerum,,,144,VIENNA,Nationalbibliothek,522,fols. 3-39,Salzburg,s. x,"Tabulae I, 88.","p. 144 [=DNR]: VIENNA, Nationalbibliothek, 522, fols. 3-39. s. x, Salzburg. Tabulae I, 88.",
1784,1784,27,Scientific Treatises,De Natura Rerum,,,144,WOLFENBÜTTEL,Herzogliche Bibliothek,Helmst. 696,,,s. xv,"O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbüttel I, 150. Excerpts.","p. 144 [=DNR]: WOLFENBÜTTEL, Herzogliche Bibliothek, Helmst. 696. s. xv. O. von Heinemann, Die HSS der herzogl. Bibl. zu Wolfenbüttel I, 150. Excerpts.",
1785,1785,27,Scientific Treatises,De Natura Rerum,,,144,WOLFENBÜTTEL,Herzogliche Bibliothek,Wiss. 66,fols. 54-61,Weissenburg,s. ix,"E. von Steinmeyer und E. Sievers, Die althochdeutschen Glossen IV, 665.","p. 144 [=DNR]: WOLFENBÜTTEL, Herzogliche Bibliothek, Wiss. 66, fols. 54-61. s. ix, Weissenburg. E. von Steinmeyer und E. Sievers, Die althochdeutschen Glossen IV, 665.",
1786,1786,27,Scientific Treatises,De Natura Rerum,,,144,ZUERICH,Zentralbibliothek,C 62,,St Gall,s. x,,"p. 144 [=DNR]: ZUERICH, Zentralbibliothek, C 62. s. x, St Gall.",
1787,1156,27,Scientific Treatises,De Natura Rerum,,,144,ZUERICH,Zentralbibliothek,Car C 176,,,s. x/xi,,"p. 144 [=DNR]: ZUERICH, Zentralbibliothek, Car C 176. s. x/xi.",
1788,1788,27,Scientific Treatises,De Natura Rerum,,,144,ZWETTL,Stiftsbibliothek,296,fols. 3-12v,,s. xii et xiii,"Xenia Bernardina, II, 1, 400.","p. 144 [=DNR]: ZWETTL, Stiftsbibliothek, 296, fols. 3-12v. s. xii et xiii. Xenia Bernardina, II, 1, 400.",
1789,1789,27,Scientific Treatises,De Natura Rerum,Untraced,,144,MUNICH,Collection of Cramer-Klett,Goerres 16,,"St Maximin’s,Trier",s. ix,"See C. W. Jones, Isis XXVII (1937), 438; Bedae Opera de Temporibus, 167.","p. 144 [=DNR]: MUNICH, Collection of Cramer-Klett, Goerres 16. s. ix, St Maximin’s,Trier. See C. W. Jones, Isis XXVII (1937), 438; Bedae Opera de Temporibus, 167.",
1790,1790,27,Scientific Treatises,De Natura Rerum,Doubtful,,144,BASEL,Universitätsbibliothek,B IV 23,fols. 50v-53v,,s. xiv,"E. Zinner, op. cit., 48. It is not clear that these excerpts are from DNR.","p. 144 [=DNR]: BASEL, Universitätsbibliothek, B IV 23, fols. 50v-53v. s. xiv. E. Zinner, op. cit., 48. It is not clear that these excerpts are from DNR.",
1791,1791,27,Scientific Treatises,De Natura Rerum,Doubtful,,144,VIENNA,Nationalbibliothek,12600,fols. 97-105,,s. xii/xiii,"Ibid.; but F. Saxl, op. cit. II, 163, seems to think that this is De Temporum Ratione, or a portion of it.","p. 144 [=DNR]: VIENNA, Nationalbibliothek, 12600, fols. 97-105. s. xii/xiii. Ibid.; but F. Saxl, op. cit. II, 163, seems to think that this is De Temporum Ratione, or a portion of it.",
1792,1667,30,Scientific Treatises,De Temporibus,,,145,BAMBERG,Landesbibliothek,B V 19,,Chapter library,s. x,"Jones, op. cit., 167.","p. 145 [=DT]: BAMBERG, Landesbibliothek, B V 19. s. x, Chapter library. Jones, op. cit., 167.",
1793,1793,30,Scientific Treatises,De Temporibus,,,145,BERLIN,Staatsbibliothek Preußischer Kulturbesitz,2° 307,,,,Ibid.,"p. 145 [=DT]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 2° 307.., . Ibid.",
1794,1668,30,Scientific Treatises,De Temporibus,,,145,BERLIN,Staatsbibliothek Preußischer Kulturbesitz,128 (Phillipps 1831) (1),,Verona; Metz,s. ix,,"p. 145 [=DT]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 128 (Phillipps 1831) (1). s. ix, Verona; Metz.",
1795,1669,30,Scientific Treatises,De Temporibus,,,145,BERLIN,Staatsbibliothek Preußischer Kulturbesitz,130 (Phillipps 1832) (6),,Metz,A.D. 873,,"p. 145 [=DT]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 130 (Phillipps 1832) (6). A.D. 873, Metz.",
